K,npcr,uaci
384,99.999237,33.340974
384,99.999237,33.319462
384,99.999237,33.347883
384,99.999237,33.344816
384,99.999237,33.320422
384,99.999237,33.340917
384,99.999237,33.323535
384,99.999237,33.328870
384,99.999237,33.292648
384,99.999237,33.311058
384,99.999237,33.300798
384,99.999237,33.335230
384,99.999237,33.337753
384,99.999237,33.323834
384,99.999237,33.310171
384,99.999237,33.335170
384,99.999237,33.341900
384,99.999237,33.330720
384,99.999842,33.333304
