K,npcr,uaci
360,99.603271,33.649603
360,99.620056,33.406342
360,99.606323,33.425987
360,99.618530,33.402602
360,99.597168,33.432450
360,99.569702,33.539668
360,99.609375,33.432001
360,99.594116,33.471207
360,99.600220,33.483594
360,99.623108,33.484934
360,99.644470,33.689856
360,99.597168,33.360141
360,99.597168,33.497979
360,99.613953,33.500989
360,99.580383,33.345116
360,99.604797,33.407174
360,99.624634,33.426597
360,99.583435,33.536317
360,99.650574,33.429984
360,99.626160,33.459909
360,99.613953,33.518402
360,99.603271,33.432737
360,99.552917,33.643972
360,99.601746,33.415462
360,99.627686,33.552426
360,99.624634,33.487256
360,99.581909,33.580855
360,99.578857,33.477640
360,99.633789,33.497302
360,99.598694,33.433401
360,99.592590,33.434466
360,99.580383,33.744573
360,99.580383,33.437189
360,99.606323,33.383807
360,99.604797,33.475533
360,99.604797,33.458946
360,99.613953,33.518402
360,99.610901,33.448109
360,99.594116,33.345475
360,99.607849,33.452717
360,99.630737,33.331873
360,99.581909,33.539130
360,99.604797,33.492019
360,99.656677,33.351704
360,99.601746,33.499307
360,99.580383,33.713181
360,99.612427,33.485419
360,99.591064,33.470848
360,99.621582,33.491021
360,99.625778,33.383117
360,99.605942,33.406415
360,99.592590,33.427027
360,99.631882,33.340052
360,99.610138,33.465832
360,99.626541,33.469600
360,99.603271,33.400471
360,99.611282,33.445738
360,99.596786,33.515891
384,99.621582,33.623442
384,99.603271,33.440342
384,99.606323,33.365060
384,99.574280,33.371678
384,99.610901,33.486017
384,99.571228,33.457253
384,99.605942,33.453930
384,99.581528,33.494127
384,99.611282,33.386619
384,99.592018,33.443722
384,99.614143,33.459193
384,99.616241,33.506416
384,99.607468,33.515404
384,99.612808,33.416358
384,99.614334,33.444857
384,99.606705,33.549274
384,99.608231,33.438161
384,99.605179,33.395191
384,99.591446,33.536562
384,99.618149,33.524315
384,99.600601,33.454446
384,99.614048,33.520632
384,99.588013,33.434222
384,99.601364,33.457365
384,99.602890,33.506402
384,99.602222,33.490913
384,99.595642,33.460960
384,99.605942,33.446398
384,99.612427,33.401015
384,99.616241,33.424986
384,99.607086,33.500291
384,99.612427,33.489169
384,99.612045,33.428261
384,99.594116,33.559744
384,99.609756,33.489781
384,99.612045,33.481771
384,99.631882,33.494490
384,99.610901,33.505108
384,99.615479,33.469874
384,99.600220,33.446658
384,99.615479,33.550879
384,99.615097,33.439066
384,99.592590,33.441316
384,99.612045,33.515266
384,99.623489,33.459040
384,99.609756,33.509825
384,99.621201,33.479209
384,99.626160,33.543221
384,99.600220,33.395052
384,99.600220,33.456862
384,99.618149,33.416078
384,99.604034,33.395944
384,99.611568,33.467460
384,99.595737,33.448866
384,99.608231,33.461132
384,99.614716,33.464526
384,99.612904,33.459536
384,99.613953,33.435464
384,99.610424,33.430806
384,99.598312,33.458880
384,99.607944,33.490482
384,99.604034,33.482399
384,99.611855,33.443020
384,99.604702,33.474296
384,99.618721,33.500167
384,99.617958,33.491219
384,99.613667,33.453649
384,99.617004,33.442033
384,99.599075,33.455848
384,99.622440,33.451426
384,99.594879,33.450617
384,99.600792,33.472169
384,99.608898,33.469211
384,99.612808,33.445436
384,99.618149,33.469042
384,99.606705,33.488833
384,99.605560,33.432483
384,99.616241,33.467498
384,99.611282,33.464469
384,99.605560,33.532615
384,99.624634,33.473825
384,99.614334,33.482542
384,99.628830,33.458566
384,99.610138,33.465270
384,99.613190,33.480201
384,99.613190,33.426379
384,99.607849,33.470115
384,99.621201,33.475447
384,99.615860,33.397613
384,99.617004,33.451839
384,99.630737,33.318858
384,99.562073,33.439965
384,99.604797,33.550744
384,99.647522,33.478471
384,99.638367,33.456134
384,99.633789,33.496967
384,99.632263,33.461597
384,99.644470,33.462447
384,99.635315,33.564573
384,99.574280,33.538070
384,99.606323,33.377614
384,99.679565,33.402477
384,99.635315,33.417388
384,99.621582,33.454733
384,99.639893,33.500965
384,99.597168,33.512053
384,99.627686,33.443119
384,99.598694,33.445411
384,99.565125,33.462213
384,99.664307,33.687972
384,99.595642,33.478968
384,99.600220,33.562867
384,99.595642,33.506218
384,99.592590,33.451131
384,99.601746,33.384824
384,99.633789,33.381162
384,99.612427,33.507876
384,99.645996,33.255896
384,99.604797,33.675908
384,99.649048,33.248255
384,99.607849,33.251283
384,99.571228,33.457253
384,99.604797,33.548129
384,99.595642,33.285421
384,99.623108,33.443358
384,99.613953,33.518856
384,99.676514,33.631807
384,99.604797,33.347054
384,99.578857,33.535420
384,99.600220,33.568002
384,99.606323,33.582093
384,99.612427,33.551516
384,99.562073,33.576714
384,99.598694,33.453082
384,99.606323,33.371181
384,99.650574,33.523386
384,99.642944,33.582764
384,99.571228,33.457253
384,99.636841,33.359453
384,99.612427,33.451700
384,99.626160,33.576774
384,99.624634,33.599165
384,99.613953,33.565375
384,99.588013,33.470178
384,99.581909,33.415940
384,99.591064,33.471781
384,99.546814,33.505429
384,99.639893,33.377093
384,99.615479,33.485311
384,99.611664,33.499629
384,99.596024,33.376754
384,99.608231,33.432536
384,99.609756,33.453579
384,99.602509,33.453707
384,99.594116,33.447233
384,99.615479,33.426472
384,99.618912,33.516558
384,99.588394,33.448805
384,99.613953,33.602593
