K,value
312,7.7779
312,8.1000
312,8.1326
312,8.1511
312,8.1288
312,8.1265
312,8.1193
312,8.1213
312,8.1331
312,8.1554
312,8.1779
312,8.1708
312,8.1821
312,8.1572
312,8.1173
312,8.1226
312,8.1466
312,8.6891
312,8.8588
312,8.8880
312,8.9497
312,8.9567
312,8.9386
312,9.0048
312,8.9927
312,8.9561
312,9.1020
312,9.0788
312,9.1279
312,9.1054
312,9.1347
312,9.1844
312,9.1830
312,9.0468
312,9.1835
312,9.1797
312,9.2132
312,9.1937
312,9.1509
312,9.1734
312,9.1650
312,9.1116
312,9.2175
312,9.1829
312,9.2246
312,9.1916
312,9.2019
312,9.2058
312,9.1830
312,9.1128
312,9.3038
312,9.2699
312,8.9437
312,8.9527
312,8.9679
312,8.9507
312,8.9226
312,8.7595
312,9.2417
312,9.1724
312,7.8570
312,7.8666
312,7.8318
312,7.8611
312,7.8653
312,7.8832
312,7.8872
312,7.9141
312,7.9023
312,7.8796
336,10.1983
336,9.2956
336,7.7720
336,7.2929
336,4.9409
336,9.2105
336,9.6409
336,8.2192
336,8.7704
336,8.0001
336,8.7364
336,9.9361
336,8.9629
336,10.1902
336,9.8073
336,9.5882
336,9.1304
336,10.0545
336,10.3152
336,9.8315
336,10.1748
336,6.3316
336,9.2997
336,7.5893
336,4.7773
336,10.1232
336,8.9633
336,9.0471
336,9.1968
336,8.8258
336,10.0021
336,9.6807
336,9.6346
336,9.7626
336,8.6861
336,9.5054
336,9.0216
336,9.3967
336,9.5155
336,7.7559
336,7.7448
336,7.7528
336,7.7199
336,7.7414
336,7.7676
336,7.7337
336,7.7487
336,7.7275
336,7.7644
336,7.5628
336,7.7331
336,7.7542
336,8.7281
336,8.5045
336,8.3687
336,8.5136
336,8.9124
336,9.3776
336,8.0080
336,8.7937
336,6.3083
336,7.4344
336,8.4777
336,7.3715
336,9.2191
336,9.6496
336,9.2048
336,9.4997
336,9.2329
336,8.1776
336,9.6716
336,10.0301
336,10.0920
336,9.0977
336,9.2728
336,8.3669
336,8.2150
336,10.4127
336,5.9508
336,8.2253
336,6.8778
336,7.3933
336,10.3692
336,9.5154
336,7.7553
336,7.7762
336,7.6583
336,7.7259
336,7.7489
336,7.7891
336,8.1171
336,8.1510
336,8.1800
336,8.1464
336,8.1560
336,8.1414
336,8.1559
336,8.1710
336,8.1766
336,8.2042
336,8.2044
336,8.2158
336,8.1924
336,8.1407
336,8.1492
336,8.1670
336,8.7364
336,8.8838
336,8.9337
336,8.9735
336,8.9957
336,8.9824
336,9.0401
336,9.0463
336,9.0242
336,9.1430
336,9.1182
336,9.1710
336,9.1440
336,9.1792
336,9.2223
336,9.2105
336,9.0838
336,9.1849
336,9.1840
336,9.2299
336,9.2130
336,9.1809
336,9.2132
336,9.2071
336,9.1619
336,9.2625
336,9.2217
336,9.2724
336,9.2152
336,9.2404
336,9.2546
336,9.2105
336,9.1335
336,9.3300
336,9.2883
336,8.9725
336,9.0033
336,8.9970
336,8.9545
336,8.9404
336,8.7578
336,9.2306
336,9.1942
336,7.8668
336,7.8771
336,7.8408
336,7.8685
336,7.8687
336,7.8885
336,7.8951
336,7.9278
336,7.9117
336,7.8843
360,10.2270
360,9.3073
360,7.7609
360,7.3012
360,4.9530
360,9.2150
360,9.6394
360,8.2007
360,8.7757
360,7.9930
360,8.7356
360,9.9274
360,8.9753
360,10.1814
360,9.8074
360,9.5938
360,9.1363
360,10.0621
360,10.3077
360,9.8351
360,10.1632
360,6.3272
360,9.2852
360,7.5699
360,4.7638
360,10.1243
360,8.9660
360,9.0337
360,9.1965
360,8.8292
360,9.9952
360,9.6751
360,9.6435
360,9.7563
360,8.6756
360,9.4999
360,9.0196
360,9.4075
360,9.5148
360,7.7465
360,7.7238
360,7.7453
360,7.7151
360,7.7251
360,7.7352
360,7.7180
360,7.7426
360,7.7084
360,7.7420
360,7.5619
360,7.7255
360,7.7426
360,8.7180
360,8.5027
360,8.3684
360,8.4983
360,8.9120
360,9.3641
360,7.9940
360,8.7935
360,6.2991
360,7.4199
360,8.4681
360,7.3648
360,9.2121
360,9.6475
360,9.2033
360,9.4983
360,9.2406
360,8.1755
360,9.6766
360,10.0260
360,10.0911
360,9.0935
360,9.2715
360,8.3654
360,8.2093
360,10.4141
360,5.9414
360,8.2128
360,6.8643
360,7.3863
360,10.3700
360,9.5135
360,7.7324
360,7.7773
360,7.6357
360,7.7139
360,7.7327
360,7.7755
360,8.1384
360,8.1641
360,8.1934
360,8.1707
360,8.1735
360,8.1599
360,8.1777
360,8.1882
360,8.2131
360,8.2304
360,8.2316
360,8.2424
360,8.2194
360,8.1693
360,8.1782
360,8.1949
360,8.7467
360,8.9287
360,8.9523
360,9.0111
360,9.0113
360,9.0045
360,9.0523
360,9.0519
360,8.9976
360,9.1514
360,9.1313
360,9.1666
360,9.1503
360,9.1921
360,9.2192
360,9.2150
360,9.0890
360,9.1996
360,9.2009
360,9.2443
360,9.2401
360,9.1769
360,9.2177
360,9.2112
360,9.1633
360,9.2678
360,9.2262
360,9.2718
360,9.2247
360,9.2514
360,9.2448
360,9.2150
360,9.1940
360,9.3546
360,9.3489
360,9.0080
360,9.0191
360,9.0333
360,9.0131
360,8.9703
360,8.8226
360,9.3078
360,9.2550
360,7.8602
360,7.8677
360,7.8390
360,7.8625
360,7.8622
360,7.8758
360,7.8844
360,7.9144
360,7.9042
360,7.8800
384,10.1803
384,9.2951
384,7.7819
384,7.3060
384,4.9634
384,9.2251
384,9.6360
384,8.2013
384,8.7627
384,8.0088
384,8.7393
384,9.9299
384,8.9625
384,10.1838
384,9.8056
384,9.5911
384,9.1182
384,10.0541
384,10.3147
384,9.8352
384,10.1578
384,6.3356
384,9.2868
384,7.5678
384,4.7618
384,10.1253
384,8.9469
384,9.0370
384,9.1869
384,8.8198
384,9.9940
384,9.6702
384,9.6396
384,9.7460
384,8.6750
384,9.5023
384,9.0223
384,9.3931
384,9.5020
384,7.7355
384,7.7208
384,7.7354
384,7.7129
384,7.7147
384,7.7414
384,7.7216
384,7.7314
384,7.7057
384,7.7513
384,7.5548
384,7.7204
384,7.7405
384,8.7207
384,8.5120
384,8.3704
384,8.5119
384,8.9228
384,9.3732
384,8.0077
384,8.7939
384,6.3069
384,7.4324
384,8.4780
384,7.3783
384,9.2064
384,9.6531
384,9.2024
384,9.5081
384,9.2386
384,8.1812
384,9.6773
384,10.0340
384,10.0983
384,9.0960
384,9.2844
384,8.3818
384,8.2258
384,10.4067
384,5.9423
384,8.2144
384,6.8638
384,7.3728
384,10.3667
384,9.5141
384,7.7210
384,7.7624
384,7.6390
384,7.7029
384,7.7185
384,7.7774
384,8.1358
384,8.1758
384,8.1881
384,8.1661
384,8.1700
384,8.1678
384,8.1788
384,8.1820
384,8.2023
384,8.2303
384,8.2256
384,8.2321
384,8.2175
384,8.1727
384,8.1797
384,8.1967
384,8.7630
384,8.8963
384,8.9349
384,8.9575
384,8.9693
384,8.9563
384,9.0378
384,9.0355
384,8.9960
384,9.1286
384,9.0964
384,9.1726
384,9.1575
384,9.1801
384,9.2188
384,9.2251
384,9.1055
384,9.1982
384,9.2112
384,9.2328
384,9.2360
384,9.1876
384,9.2207
384,9.2030
384,9.1791
384,9.2552
384,9.2235
384,9.2649
384,9.2360
384,9.2581
384,9.2542
384,9.2251
384,9.1864
384,9.3448
384,9.3129
384,8.9904
384,9.0045
384,8.9968
384,8.9816
384,8.9701
384,8.7935
384,9.2509
384,9.1991
384,7.8575
384,7.8677
384,7.8366
384,7.8622
384,7.8660
384,7.8802
384,7.8888
384,7.9205
384,7.8982
384,7.8781
