K,npcr,uaci
168,99.617004,33.516403
168,99.617004,33.613652
168,99.617004,33.538064
168,99.617004,33.685913
168,99.617004,33.459784
168,99.617004,33.523141
168,99.609756,33.435153
168,99.609756,33.448395
168,99.609756,33.488508
168,99.609756,33.472004
168,99.609756,33.481240
168,99.609756,33.484517
168,99.609756,33.475155
168,99.609756,33.482563
168,99.609756,33.472148
168,99.609756,33.472743
192,99.577332,33.615579
192,99.577332,33.590052
192,99.577332,33.589047
192,99.577332,33.604186
192,99.577332,33.569719
192,99.577332,33.630802
192,99.608994,33.471256
192,99.608994,33.523845
192,99.608994,33.472657
192,99.611282,33.466467
192,99.611282,33.474463
192,99.608994,33.475421
192,99.608994,33.458945
192,99.608994,33.442094
192,99.608994,33.453098
192,99.608994,33.451605
192,99.608994,33.508108
192,99.608994,33.457496
192,99.608994,33.468695
192,99.608994,33.442657
192,99.608994,33.486578
192,99.611282,33.464749
192,99.608994,33.488113
192,99.608994,33.483858
192,99.608994,33.509275
192,99.611282,33.484492
192,99.608994,33.452392
192,99.608994,33.414299
192,99.608994,33.436281
192,99.608994,33.397428
192,99.608994,33.413656
192,99.608994,33.485100
192,99.608994,33.404934
192,99.608994,33.492747
192,99.608994,33.482434
192,99.608994,33.436218
192,99.608994,33.458388
192,99.608994,33.446902
192,99.608994,33.456219
192,99.608994,33.481106
192,99.608994,33.519534
192,99.608994,33.486793
192,99.608994,33.486126
192,99.608994,33.438980
192,99.608994,33.475741
192,99.608994,33.467187
192,99.608994,33.422629
192,99.608994,33.503090
192,99.608994,33.453885
192,99.608994,33.472058
